id,product_code,name,value,barcode,unity_of_measurement,last_received_date,last_issued_date,quantity
1241,4618015,SKF/FAG/TIMKEN MAKE BEARING 6305 Z,1241,4618015,NOS,2017-11-17,2017-03-11,3
1242,4618016,SKF/FAG/TIMKEN MAKE BEARING  6009 2Z,1242,4618016,NOS,2017-11-17,2017-02-15,6
1243,4619002,SKF/NTN/TIMKEN MAKE BEARING 30208 J2 / Q,1243,4619002,NOS,2017-11-09,2016-10-22,4
1244,4619005,SKF/FAG/TIMKEN  MAKE BEARING LM603049/603011,1244,4619005,NOS,2017-11-17,2015-03-09,1
1245,4619016,SKF/NTN/TIMKEN MAKE BEARING 3490/3420,1245,4619016,NOS,2017-11-09,2017-11-17,8
1246,4619017,-do- N212 ECP,1246,4619017,NOS,2013-12-07,2013-02-12,4
1247,4619021,SKF/NTN/TIMKEN MAKE BEARING 30210 J2/Q,1247,4619021,NOS,2017-11-09,2016-10-22,4
1248,4619022,SKF/NTN/TIMKEN MAKE BEARING 632/645.,1248,4619022,NOS,2018-02-12,2016-10-22,10
1249,4619024,SKF/FAG/TIMKEN MAKE BEARING 32207 J2 / Q,1249,4619024,NOS,2017-11-17,2017-05-11,3
1250,4619025,BEARING 32208 J2 / Q,1250,4619025,NOS,2016-09-19,2016-10-22,6
1251,4619026,SKF/FAG/TIMKEN MAKE BEARING 30305  C,1251,4619026,NOS,2017-11-17,2015-09-03,3
1252,4619032,SKF/NTN/TIMKEN MAKE BEARING 522/529,1252,4619032,NOS,2017-11-24,2018-03-06,12
1253,4619033,BEARINGS 32213/330356 B/Q.,1253,4619033,NOS,2016-09-07,2018-05-31,2
1254,4619034,SKF/FAG/TIMKEN MAKE BEARING 30204 J2/Q,1254,4619034,NOS,2017-11-17,2017-05-11,6
1255,4619040,SKF/FAG/TIMKEN MAKE BEARING 30205 J2/Q,1255,4619040,NOS,2017-11-17,2017-02-13,6
1256,4619043,SKF/FAG/TIMKEN MAKE BEARING 30207 J2/Q,1256,4619043,NOS,2017-11-17,2017-05-11,3
1257,4619044,SKF/NTN/TIMKEN MAKE BEARING H 913849/,1257,4619044,NOS,2017-11-24,2016-12-21,4
1258,4619045,SKF/FAG/TIMKEN  MAKE BEARING 32209 J2/Q,1258,4619045,NOS,2018-01-29,2007-07-28,3
1259,4619048,SKF/NTN/TIMKEN MAKE BEARING 30212 J2/Q,1259,4619048,NOS,2017-11-24,2016-08-27,8
1260,4619057,SKF/NTN(4T-30310D)/TIMKEN MAKE BEARING  31310,1260,4619057,NOS,2017-11-24,2016-05-13,6
1261,4619063,SKF/NTN/TIMKEN MAKE BEARING 30306 J2/QCLN .,1261,4619063,NOS,2017-11-09,2016-12-21,6
1262,4619065,SKF/NTN(4T-30309D)/TIMKEN MAKE BEARING 31309 J,1262,4619065,NOS,2017-11-24,2018-04-11,4
1263,4619066,SKF/NTN/TIMKEN MAKE BEARING 32212 J2/Q,1263,4619066,NOS,2017-11-24,2018-07-03,6
1264,4619078,SKF/FAG/TIMKEN MAKE BEARING 32008 X / Q,1264,4619078,NOS,2017-11-17,2017-05-11,3
1265,4619079,BEARING SKF 32007 X / Q,1265,4619079,NOS,2003-10-15,2016-02-12,6
1266,4619090,SKF/NTN/TIMKEN MAKE BEARING 33019J2/ Q,1266,4619090,NOS,2017-11-24,2016-12-21,4
1267,4619099,SKF/FAG/TIMKEN MAKE BEARING 32006 X/Q,1267,4619099,NOS,2018-01-29,2017-05-11,3
1268,4619100,SKF/NTN/TIMKEN MAKE BEARING 31313 J2/QCL7C,1268,4619100,NOS,2017-11-09,2016-12-24,2
1269,4620003,SEAL MASTER BEARING ASSEMBLY SUITABLE FOR 1,1269,4620003,NOS,2000-09-16,1998-12-23,14
1270,4620004,"SEAL MASTER BEARING ASSEMBLY SUITABLE  1.5"" S",1270,4620004,NOS,1998-02-10,2008-01-10,2
1271,4620019,SKF/NTN(UCF 212D1)/TIMKEN MAKE BEARING FYJ,1271,4620019,NOS,2017-11-09,2016-12-24,1
1272,4622001,SKF/M&M/SIBCO MAKE PLUMMER BLOCK,1272,4622001,NOS,2017-02-14,2018-05-11,2
1273,4622004,SKF/M&M/SIBCO MAKE PLUMMER BLOCK HOUSING S,1273,4622004,NOS,2016-11-26,2016-05-24,2
1274,4622005,SKF/M&M/SIBCO MAKE PLUMMER BLOCK HOUSING,1274,4622005,NOS,2016-11-26,2016-05-24,4
1275,4622009,PLUMMER BLOCK SN 528.MAKE: SIBCO/M&M / SKF,1275,4622009,NOS,2015-09-26,2015-05-07,2
1276,4622010,PLUMMER BLOCK SN 524,1276,4622010,NOS,2006-09-08,2018-07-12,3
1277,4622011,PLUMMER BLOCK SN 520,1277,4622011,NOS,2005-07-20,2013-01-23,7
1278,4622023,SKF/M&M/ZKL MAKE PLUMMER BLOCK. SIZE SNL 5,1278,4622023,NOS,2015-01-21,2014-10-30,2
1279,4623001,ADAPTOR SLEEVE WITH NUT AND LOCK WASHER H,1279,4623001,NOS,2006-12-08,2018-01-01,76
1280,4623002,SIBCO(SKF)/M&M/ZKL MAKE ADOPTOR SLEEVE (TA,1280,4623002,NOS,2016-11-04,2017-04-22,20
1281,4623003,SKF/SIBCO/M&M MAKE ADAPTOR SLEEVE(TAPER,1281,4623003,NOS,2018-06-21,2018-03-29,40
1282,4623008,SIBCO(SKF)/M&M/ZKL MAKE ADOPTOR SLEEVE (TA,1282,4623008,NOS,2016-11-04,2017-04-22,3
1283,4623014,ADAPTOR SLEEVE WITH LOCK NUT AND LOCK WAS,1283,4623014,NOS,2006-09-08,2015-11-17,6
1284,4623016,SKF/SIBCO/M&M MAKE ADAPTOR SLEEVE(TAPER,1284,4623016,NOS,2018-06-21,2017-09-05,45
1285,4623017,SKF/SIBCO/M&M MAKE ADAPTOR SLEEVE(TAPER C,1285,4623017,NOS,2018-07-13,2017-03-25,30
1286,4623019,SKF/SIBCO/M&M MAKE ADAPTOR SLEEVE(TAPER C,1286,4623019,NOS,2018-06-21,2017-09-07,2
1287,4623021,"ADAPTER SLEEVE,LOCK NUT AND WASHER  - H 312",1287,4623021,NOS,2018-03-26,2017-01-03,4
1288,4623023,SKF/SIBCO/M&M MAKE ADAPTOR SLEEVE(TAPER,1288,4623023,NOS,2018-07-13,2017-09-02,45
1289,4623024,SIBCO(SKF)/M&M/ZKL MAKE ADOPTOR SLEEVE (TA,1289,4623024,NOS,2016-11-04,2016-06-02,4
1290,4623025,ADAPTER SLEEVE WITH LOCK NUT AND LOCK WAS,1290,4623025,NOS,2005-09-12,2016-03-05,26
1291,4623027,ADAPTOR SLEEVE WITH LOCK NUT AND LOCK WAS,1291,4623027,NOS,2006-09-08,2015-11-17,7
1292,4623032,ADAPTOR SLEEVES WITH LOCK NUT & WASHER H 3,1292,4623032,NOS,2006-09-08,2018-07-12,2
1293,4623036,LOCK NUT - KM 12,1293,4623036,NOS,2018-03-26,2017-09-02,20
1294,4623042,LOCK NUT- KM 11,1294,4623042,NOS,2018-03-26,2017-09-02,10
1295,4623052,"ADAPTOR SLEEVE, LOCK NUT AND WASHER - H 309",1295,4623052,NOS,2018-03-26,2018-06-16,9
1296,4623054,LOCK WASHER-  MB 12,1296,4623054,NOS,2018-03-26,2017-09-02,20
1297,4623055,LOCK WASHER- MB 11,1297,4623055,NOS,2018-03-26,2017-09-02,10
1298,4623058,"ADAPTOR SLEEVE,LOCK NUT AND WASHER - H 209",1298,4623058,NOS,2018-03-26,2017-02-07,10
1299,4626002,BEARING SN515,1299,4626002,NOS,,2008-04-21,3
1300,4633001,BEARING 22313 EK/C3.,1300,4633001,NOS,2018-04-05,2017-05-13,32
1301,4701003,FABRICATION & SUPPLY OF ELEVATOR BUCKET AS,1301,4701003,NOS,2015-02-13,2016-10-24,25
1302,4702031,ELEVATOR DRUM AS PER DRG NO. M.813 BOTTOM D,1302,4702031,NOS,2002-06-10,2016-09-17,6
1303,4703001,CARRYING IDLER SET TWO ROLLER TYPE 250 MM C,1303,4703001,NOS,2017-06-29,2018-01-04,5
1304,4703002,IDLER SET RETURN SINGLE ROLLER TYPE 250 MM C,1304,4703002,NOS,2017-06-29,2016-03-05,10
1305,4703014,CONVEYOR IDLER FRAME 350mm,1305,4703014,NOS,2004-04-02,2015-05-26,2
1306,4703016,SINGLE ROLLER TOP FLAT FOR  600MM CONVEYOR,1306,4703016,NOS,2016-06-20,2004-03-20,5
1307,4703019,RUBBER LINED IDLER FOR 600 MM CONVEYOR AS P,1307,4703019,NOS,2016-06-20,2015-08-05,5
1308,4703020,RETURN IDLER FOR 600 MM CONVEYOR AS PER,1308,4703020,NOS,2017-06-29,2016-10-24,10
1309,4703021,RETURN IDLER FOR 600 MM CONVEYOR AS PER DR,1309,4703021,NOS,2017-06-29,2016-09-07,10
1310,4703022,RETURN IDLER FOR 600 MM CONVEYOR   AS PER D,1310,4703022,NOS,2017-06-29,2018-06-19,10
1311,4705001,TAIL DRUM 350MM CONVEYOR,1311,4705001,NOS,1997-02-24,1998-03-05,1
1312,4705021,M.S. ADJUSTMENT ROD FOR CONVEYOR AS PER,1312,4705021,NOS,2017-05-25,2017-06-09,20
1313,4705022,"-DO- TYPE- I, 12 X 300 MM.",1313,4705022,NOS,2017-05-25,2017-06-09,20
1314,4705039,CONVEYOR 600mm DRUM SIZE 700 X 275 X 1000 X 7,1314,4705039,NOS,1998-10-17,,1
1315,4705046,CONVEYOR 600mm DRUM SIZE 700 X 450 X 1140 X 5,1315,4705046,NOS,1998-10-17,2000-06-05,1
1316,4705047,CONVEYOR 600mm DRUM SIZE 700 X 450 X 1140 X 6,1316,4705047,NOS,1998-10-17,,1
1317,4705050,CONVEYOR 600mm DRUM SIZE 700 X 450 X 1180 X 5,1317,4705050,NOS,1998-10-17,,2
1318,4705052,CONVEYOR 600mm DRUM SIZE 700 X 400 X 1120 X 7,1318,4705052,NOS,1998-10-17,,1
1319,4705080,DRUMS FOR 350 MM BELT CONVEYOR AS PER DRG,1319,4705080,NOS,2006-11-13,2015-01-06,3
1320,4705081,FABRICATION AND SUPPLY OF SNUB DRUM AS PER,1320,4705081,NOS,2013-09-17,2014-10-14,1
1321,4705082,FABRICATION&SUPPLY OF RUBBER LINED DRUMS A,1321,4705082,NOS,2018-07-12,,1
1322,4705083,FABRICATION&SUPPLY OF RUBBER LINED DRUMS A,1322,4705083,NOS,2018-07-12,,1
1323,4705084,FABRICATION&SUPPLY OF RUBBER LINED DRUMS A,1323,4705084,NOS,2018-07-12,,1
1324,4705085,FABRICATION&SUPPLY OF RUBBER LINED DRUMS A,1324,4705085,NOS,2018-07-12,,1
1325,4705086,FABRICATION&SUPPLY OF RUBBER LINED DRUMS A,1325,4705086,NOS,2018-07-12,,1
1326,4705087,FABRICATION&SUPPLY OF RUBBER LINED DRUMS A,1326,4705087,NOS,2018-07-12,,1
1327,4705088,FABRICATION&SUPPLY OF RUBBER LINED DRUMS A,1327,4705088,NOS,2018-07-12,,1
1328,4705089,FABRICATION&SUPPLY OF RUBBER LINED DRUMS A,1328,4705089,NOS,2018-07-12,,1
1329,4705090,FABRICATION&SUPPLY OF RUBBER LINED DRUMS A,1329,4705090,NOS,2018-07-12,,1
1330,4706009,SUPPORTING SPRING FOR BIRTH GEAR FOR ROTA,1330,4706009,NOS,1995-07-26,,12
1331,4706075,RUBBER  LINED M.S. DISCHARGE PIECE  TYPE - B M,1331,4706075,NOS,2006-11-13,2012-12-22,8
1332,4706091,M.S. CONTAINER AS PER DRAWING NO.M.850 A/200,1332,4706091,NOS,2016-10-03,2018-04-30,48
1333,4706096,RUBBERLINED G.I. SUCTION PIECES  BENDS FIG I I,1333,4706096,NOS,2006-10-19,2012-02-21,1
1334,4706099,RUBBERLINED G.I. SUCTION PIECES BENDS FIG I IN,1334,4706099,NOS,2006-10-19,2013-03-14,1
1335,4706155,RUBBER LINED SUCTION PIECES AS PER DRG NO M,1335,4706155,NOS,2006-10-19,2016-03-05,5
1336,4706194,FABRICATION AND SUPPLY OF ROTOR (240 MM OD),1336,4706194,NOS,2016-07-29,2016-10-22,3
1337,4706197,DISCHARGE PIECES FOR SLURRY PUMPS AS PER,1337,4706197,NOS,2010-07-02,2017-11-27,2
1338,4706210,FABRICATION AND SUPPLY OF ROTOR (320 MM OD),1338,4706210,NOS,2017-10-10,2016-05-05,2
1339,4706211,FABRICATION & SUPPLY OF M.S WELDED PIPE,1339,4706211,NOS,2017-08-26,2018-03-24,1
1340,4706213,M.S.MACHINED SHAFT SIZE 65 MM DIA X 1000 MM,1340,4706213,NOS,2017-01-27,2016-03-30,3
1341,4706227,POLYURETHANE LINED DISCHARGE PIECES FOR S,1341,4706227,NOS,2017-04-13,2017-06-06,2
1342,4706230,"EAGLE/REXELLO MAKE 500 KGS CAPACITY, 2 WHEE",1342,4706230,NOS,2017-05-08,2017-05-13,1
1343,4706232,EAGLE/REXELLO MAKE PLATFORM TROLLEYS OF S,1343,4706232,NOS,2017-05-08,,1
1344,4706233,FABRICATION AND SUPPLY OF M.S.WELDED PIPE,1344,4706233,NOS,2017-08-26,2017-10-16,1
1345,4725056,HOT DIP GALVANIZED M.S.GRATINGS,1345,4725056,NOS,2016-12-16,2018-07-25,1
1346,4725057,"HOT DIP GALVANISED M.S.GRATINGS,",1346,4725057,NOS,2016-12-16,2017-10-26,8
1347,4725068,FRP CHEQUERED PLATE OF SIZE 1000X1000X3 MM T,1347,4725068,SQM,2018-07-09,2018-07-21,15
1348,4901007,CAST IRON PULLEY 100MM OD X 80MM,1348,4901007,NOS,1998-12-29,2016-05-19,17
1349,4910029,"FENNER MAKE CAST IRON, GRADE 20, IS 210 TAPE",1349,4910029,NOS,2017-05-03,2016-09-09,2
1350,4910043,"FENNER MAKE CAST IRON, GRADE 20,IS 210, TAPE",1350,4910043,NOS,2017-05-03,2014-03-14,2
1351,4910135,"FENNER MAKE CAST IRON GRADE 20, IS 210, TAPE",1351,4910135,NOS,2017-05-03,2014-03-14,2
1352,4910139,"FENNER MAKE CAST IRON GRADE 20, IS 210, TAPE",1352,4910139,NOS,2017-05-03,2018-06-04,1
1353,4910155,"FENNER MAKE , CAST IRON GRADE 20,IS 210, TAPE",1353,4910155,NOS,2017-05-31,2014-04-02,3
1354,4910159,FENNER MAKE TAPER LOCK PULLEY WITH TAPER L,1354,4910159,NOS,2017-06-30,2012-03-30,3
1355,4910165,"FENNER MAKE CAST IRON GRADE 20, IS 210 MAKE T",1355,4910165,NOS,2017-05-03,2016-08-25,3
1356,4910169,"FENNER MAKE CAST IRON GRADE 20 IS 210, TAPER",1356,4910169,NOS,2017-05-31,2017-12-20,1
1357,4910193,"FENNER MAKE CAST IRON GRADE 20, IS 210  TAPE",1357,4910193,NOS,2017-05-03,2018-07-21,2
1358,4910200,"FENNER MAKE CAST IRON GRADE 20, IS 210  TAPE",1358,4910200,NOS,2017-05-03,2016-08-25,3
1359,4910246,"FENNER MAKE,CAST IRON GRADE 20, IS 210, TAPE",1359,4910246,NOS,2017-05-03,2013-03-15,3
1360,4910248,"FENNER MAKE TAPER PULLEY, PCD - 236 MM X 5C, B",1360,4910248,NOS,2005-06-16,2012-12-29,6
1361,4910249,"FENNER MAKE TAPER PULLEY, PCD - 180 MM X 5B, B",1361,4910249,NOS,2005-05-11,2011-08-01,3
1362,4910256,"FENNER MAKE CAST IRON , GRADE 20, IS 210 TAPE",1362,4910256,NOS,2017-06-23,2011-04-20,2
1363,4910257,"FENNER MAKE CAST IRON, GRADE 20, IS 210 TAPE",1363,4910257,NOS,2017-05-11,2016-03-04,1
1364,4910271,"FENNER MAKE CAST IRON GRADE 20 , IS210,TAPER",1364,4910271,NOS,2017-05-03,2011-04-20,2
1365,4910276,"FENNER MAKE , CAST IRON GRADE 20,IS 210, TAPE",1365,4910276,NOS,2017-05-03,2016-03-04,2
1366,4910287,"FENNER MAKE , CAST IRON GRADE 20,IS 210, TAPE",1366,4910287,NOS,2017-05-03,2016-03-04,2
1367,4910288,"FENNER MAKE , CAST IRON GRADE 20,IS 210, TAPE",1367,4910288,NOS,2017-05-03,2018-05-16,1
1368,4910289,"FENNER MAKE , CAST IRON GRADE 20,IS 210, TAPE",1368,4910289,NOS,2013-02-27,2018-05-16,1
1369,4910290,"FENNER MAKE , CAST IRON GRADE 20,IS 210, TAPE",1369,4910290,NOS,2017-05-03,2016-03-04,2
1370,4910314,FENNER MAKE C.I GRADE 20  IS 210 TAPER LOCK P,1370,4910314,NOS,2016-11-26,2017-02-10,1
1371,4910336,FENNER MAKE C.I GRADE 20  IS 210 TAPER LOCK P,1371,4910336,NOS,2017-05-03,2017-02-10,1
1372,4910338,FENNER MAKE C.I GRADE 20  IS 210 TAPER LOCK P,1372,4910338,NOS,2017-05-03,2014-12-01,2
1373,4910340,FENNER MAKE C.I GRADE 20  IS 210 TAPER LOCK P,1373,4910340,NOS,2017-05-03,2017-02-10,2
1374,4910343,"FENNER MAKE CAST IRON GRADE 20, IS 210  TAPE",1374,4910343,NOS,2017-05-03,2016-08-25,2
1375,4910344,"FENNER MAKE CAST IRON GRADE 20, IS 210  TAPE",1375,4910344,NOS,2015-11-28,2015-01-16,1
1376,4910354,FENNER MAKE C.I GRADE 20  IS 210 TAPER LOCK P,1376,4910354,NOS,2017-05-03,,2
1377,4910355,FENNER MAKE C.I GRADE 20  IS 210 TAPER LOCK P,1377,4910355,NOS,2017-05-03,2018-07-21,1
1378,4916007,V - GROOVE PULLY 265X5C TLB 3535.55MM BORE 16,1378,4916007,NOS,1998-11-28,2000-01-19,1
1379,4917004,FENNER MAKE TAPER LOCK BUSH OF SIZE  2517 W,1379,4917004,NOS,2017-05-03,2016-08-25,1
1380,4917005,BORE 3020 PO WITH  42MM DIA,1380,4917005,NOS,1997-01-17,2013-03-28,6
1381,4917012,FENNER TAPER LOCK BUSHES NO 2012 BORE 50m,1381,4917012,NOS,1998-11-28,2008-04-07,2
1382,4917018,FENNER MAKE TAPER LOCKER BUSH OF SIZE 302,1382,4917018,NOS,2017-05-03,,5
1383,4917019,FENNER MAKE TAPER LOCKER BUSH OF SIZE 302,1383,4917019,NOS,2017-05-03,,2
1384,4918005,ROTOR PULLY SINGLE GROOVE 4 TYPE-II,1384,4918005,NOS,1995-06-23,1996-05-24,2
1385,4918006,ROTOR PULLY SINGLE GROOVE 4 TYPE-III,1385,4918006,NOS,1995-06-23,1996-05-24,2
1386,4918007,ROTOR PULLY SINGLG GROOVE 4 TYPE IV,1386,4918007,NOS,1995-06-23,,4
1387,5001003,OIL SEAL 48 X 18 X 6 MM,1387,5001003,NOS,,2016-02-24,232
1388,5001020,OIL SEAL 09 X 19 X 6.3 MM,1388,5001020,NOS,,2008-04-08,13
1389,5001021,BARKER/PIONEER/SKF  MAKE MI OIL SEAL (NITRILE,1389,5001021,NOS,2018-01-18,2017-10-31,20
1390,5001024,OIL SEAL 175 X 275 X 16 MM,1390,5001024,NOS,,2005-04-23,12
1391,5001036,"OIL SEALS MADE OF NITRILE RUBBER 2 1/2 "" x 3 1/4 """,1391,5001036,NOS,2007-02-02,2015-03-19,49
1392,5001046,OIL SEAL AK 025047(7),1392,5001046,NOS,1992-01-10,2008-04-08,44
1393,5001066,BARKAR/PIONEER/SKF  MAKE MI OIL SEAL (NITRILE,1393,5001066,NOS,2016-09-27,2016-11-26,10
1394,5001072,OIL SEAL 32 X 45 X 7 MM,1394,5001072,NOS,1998-09-18,2005-04-22,77
1395,5001074,OIL SEAL 63 X 44 X 10 MM,1395,5001074,NOS,1998-09-18,2017-10-17,102
1396,5001086,OIL SEAL 38 X 54 X 8 MM,1396,5001086,NOS,2000-05-24,2016-02-24,50
1397,5001087,OIL SEAL 44 X 63 X 12 MM [DOUBLE LIP],1397,5001087,NOS,2000-05-24,2017-10-17,135
1398,5001094,BARKAR/PIONEER/SKF  MAKE MI OIL SEAL (NITRILE,1398,5001094,NOS,2016-09-27,2016-11-26,10
1399,5001096,BARKAR/PIONEER/SKF  MAKE MI OIL SEAL (NITRILE,1399,5001096,NOS,2016-09-27,2016-01-30,20
1400,5001103,BARKAR/PIONEER/SKF  MAKE MI OIL SEAL (NITRILE,1400,5001103,NOS,2016-09-27,2016-01-30,20
1401,5001107,BARKAR/PIONEER/SKF  MAKE MI OIL SEAL (NITRILE,1401,5001107,NOS,2016-09-27,2016-11-26,15
1402,5001137,BARKAR/PIONEER/SKF  MAKE MI OIL SEAL (NITRILE,1402,5001137,NOS,2017-01-25,2017-02-03,10
1403,5001146,BARKAR/PIONEER/SKF  MAKE MI OIL SEAL (NITRILE,1403,5001146,NOS,2017-01-25,2016-01-30,10
1404,5001155,BARKER/PIONEER/SKF MAKE MI OIL SEAL(NITRILE R,1404,5001155,NOS,2016-08-04,2016-11-26,5
1405,5001156,BARKAR/PIONEER/SKF  MAKE MI OIL SEAL (NITRILE,1405,5001156,NOS,2017-04-01,,8
1406,5001157,BARKAR/PIONEER/SKF  MAKE MI OIL SEAL (NITRILE,1406,5001157,NOS,2017-01-25,,8
1407,5003009,"BARKAR/PIONEER/SKF  MAKE ""O"" RING GIBAULT JO",1407,5003009,NOS,2016-08-04,2014-03-13,10
1408,5003013,"BARKAR/PIONEER/SKF  MAKE ""O"" RING GIBAULT JO",1408,5003013,NOS,2016-08-04,2014-03-17,10
1409,5003015,"BARKAR/PIONEER/SKF  MAKE ""O"" RING GIBAULT JO",1409,5003015,NOS,2016-08-04,2012-02-11,6
1410,5003038,"""O"" RING (NITRILE RUBBER) OF SIZE 47.29MM ID X 2",1410,5003038,NOS,2017-01-25,2017-02-03,10
1411,5008008,HDPE PIPES ISI MARKED  CONFORMING TO,1411,5008008,MTR,2013-07-29,2017-04-21,24
1412,5008009,HDPE PIPE  CONFORMING TO IS:4984/1995(WITH,1412,5008009,MTR,2018-01-29,2017-03-16,90
1413,5008022,HDPE PIPE  CONFORMING TO IS:4984/1995(WITH,1413,5008022,MTR,2018-01-29,2017-03-15,90
1414,5008027,HDPE PIPES ISI MARKED  CONFORMING TO,1414,5008027,MTR,2013-07-29,2010-01-12,18
1415,5008030,HDPE PIPE  CONFORMING TO IS:4984/1995(WITH L,1415,5008030,MTR,2017-10-13,2017-06-16,50
1416,5008035,HDPE PIPE  CONFORMING TO IS:4984/1995(WITH L,1416,5008035,MTR,2018-01-29,2017-06-13,12
1417,5008042,HDPE PIPE  CONFORMING TO IS:4984/1995(WITH L,1417,5008042,MTR,2017-10-13,2017-03-18,50
1418,5008043,"HDPE PIPE CONFIRMING TO IS 4984/1995 PN6, PE80",1418,5008043,MTR,2014-07-07,2017-05-25,84
1419,5010042,INTERNAL CUFF BENDOF NATURAL RUBBER WITH N,1419,5010042,NOS,2016-02-18,2015-07-25,1
1420,5010044,STRAIGHT CUFF HOSE OF NATURAL RUBBER WITH,1420,5010044,NOS,2016-02-18,2015-07-25,2
1421,5010048,STRAIGHT CUFF HOSEOF NATURAL RUBBER WITH N,1421,5010048,NOS,2016-02-18,2012-02-24,4
1422,5010051,INTERNAL  CUFF BENDOF NATURAL RUBBER WITH N,1422,5010051,NOS,2016-02-18,2015-07-20,3
1423,5010057,INTERNAL CUFF BEND OF NATURAL RUBBER WITH N,1423,5010057,NOS,2016-02-18,2012-05-08,3
1424,5010070,INTERNAL  CUFF BEND OF NATURAL RUBBER WITH,1424,5010070,NOS,2016-02-18,2015-07-25,2
1425,5010072,INTERNAL  CUFF BENDOF NATURAL RUBBER WITH N,1425,5010072,NOS,2016-02-18,2015-07-25,1
1426,5012004,"HDPE PIPE END LONG NECK , PN 6, PE 63 GRADE, S",1426,5012004,NOS,2012-10-27,2017-09-30,13
1427,5012007,"HDPE PIPE END LONG NECK, PN 8, PE 80 GRADE, S",1427,5012007,NOS,2016-04-06,2017-03-16,10
1428,5012008,"HDPE PIPE END LONG NECK , PN 8, PE 80 GRADE,",1428,5012008,NOS,2016-04-06,2015-02-09,20
1429,5012009,HDPE PIPE PIPE SIZE 20 MM OD 6 KG/CM2.,1429,5012009,NOS,1992-11-26,2012-03-15,5
1430,5012010,HDPE PIPE ENDS 25mm OD,1430,5012010,NOS,2000-03-09,1992-01-10,20
1431,5012017,HDPE PIPE ENDS 25mm 6KG/CM2 / 4KG CM2.,1431,5012017,NOS,1998-08-12,,12
1432,5012023,"HDPE PIPE END LONG NECK PE-80, PN 6 , SIZE 160 M",1432,5012023,NOS,2010-09-02,2013-02-09,23
1433,5016011,MATERIAL HANDLING HOSE 10KGS/cm2 BOTH END,1433,5016011,NOS,,1999-01-18,1
1434,5016022,MATERIAL HANDLING HOSE WITH BUILT IN FLANGE,1434,5016022,NOS,2016-06-23,2018-07-02,1
1435,5016024,MATERIAL HANDLING HOSE WITH BUILT IN FLANGE,1435,5016024,SET,2015-04-11,2003-01-25,2
1436,5016032,MATERIAL HANDLING RUBBER HOSE 125mm ID.,1436,5016032,MTR,,2002-04-20,20
1437,5016042,MATERIAL HANDLING HOSE WITH BUILT IN FLANGE,1437,5016042,NOS,2016-06-23,2015-11-12,2
1438,5016051,MATERIAL HANDLING HOSE WITH BUILT IN FLANGE,1438,5016051,NOS,2015-04-11,2014-09-26,1
1439,5016055,MATERIAL HANDLING HOSES WITH BUILT IN FLANG,1439,5016055,NOS,2013-03-18,2018-02-08,1
1440,5016059,-DO- 125 MM ID X 750 MM LONG.,1440,5016059,NOS,2016-04-12,2015-12-08,2
1441,5050011,RUBBER COLLER FOR 100 M.M PINCH VALVE AS PE,1441,5050011,NOS,2009-03-04,2011-05-18,1
1442,5101001,"ISO TYPE 'B' 1"" PITCH SIMPLEX HIGH TENSILE STEE",1442,5101001,NOS,1998-04-01,2000-10-24,1
1443,5101023,"1"" PITCH DUPLEX SPROCKET WHEEL, STATICALLY B",1443,5101023,NOS,2017-12-06,2018-07-18,1
1444,5101024,"1"" PITCH DUPLEX SPROCKET WHEEL, STATICALLY",1444,5101024,NOS,2017-12-06,2017-07-19,3
1445,5101025,"A SET OF 3/4"" PITCH SIMPLEX CHAIN &  SPROCKET W",1445,5101025,SET,2013-01-04,2013-07-20,1
1446,5106018,ISO TYPE DUPLEX ROLLER CHAIN CONFORMING,1446,5106018,NOS,2017-11-15,2018-07-18,1
1447,5201208,3.15 MM DIA WELDING ELECTRODE CPEM 021L&T EU,1447,5201208,KGS,2015-08-27,,10
1448,5201211,"L&T MAKE EUTEC CHAMFERTRODE ,4.00 MM DIA.",1448,5201211,KGS,2015-11-23,2016-05-30,20
1449,5210004,D&H NORMA/ESAB/ADOR/OERLIKON MAKE M.S.,1449,5210004,NOS,2016-08-26,2018-05-14,1785
1450,5212001,ESAB MAKE  ACETLENE GAS REGULATOR A-1.5 DU,1450,5212001,NOS,2016-11-29,2016-06-22,1
1451,5212002,ESAB MAKE OXYGEN GAS REGULATOR 0-10Kg/cm2 D,1451,5212002,NOS,2016-11-29,2018-01-05,1
1452,5212006,'ESAB' MAKE WELDING ELECTRODES HOLDER 600 A,1452,5212006,NOS,2015-10-30,2013-12-28,6
1453,5212008,ESAB MAKE WELDING HAND SHIELD WITH GLASS,1453,5212008,NOS,2016-11-29,2015-12-10,2
1454,5212012,"'ESAB"" MAKE  HOSE 10 M.M. I D BLUE COLOUR  DUR",1454,5212012,MTR,2015-11-25,2016-06-20,50
1455,5212014,"ESAB MAKE CUTTING NOZZLE 3/64""",1455,5212014,NOS,2016-11-29,2018-01-05,1
1456,5212030,"ESAB MAKE CUTROGEN 5 WITH 3/64"" NOZZLE .",1456,5212030,NOS,2016-11-29,2018-01-05,1
1457,5212032,EARTHING CLAMP,1457,5212032,NOS,1995-03-11,1998-07-27,2
1458,5212046,'ESAB' MAKE  10 M.M. ID RED COLOUR  DURA HOSE,1458,5212046,MTR,2015-11-25,2016-06-27,50
